time,text,full_name,country,platform
Thu Jan 24 23:59:59 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,I
Thu Jan 24 23:59:59 +0000 2019,"b'RT @ZcohenCNN: While members of the Coast Guard continue to be deployed during the government shutdown, the service says it will not be abl\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:59 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,
Thu Jan 24 23:59:59 +0000 2019,"b'RT @BRRN_Fed: A response to the government shut down from an anarchist and libertarian socialist perspective.  \n\n""While we likely only have\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:58 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,
Thu Jan 24 23:59:58 +0000 2019,"b'RT @PeterMoskos: I called my credit card company. Gladys always picks up on the 2nd ring.\n""Credit Card services, Gladys. Hey, Pete!"" Gladys\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:58 +0000 2019,"b'RT @ben_geye: ""Large down payment"" on wall could end govt shutdown, but #SpeakerPelosi dismissed the proposal, &amp; basically indicates it\'s ""\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:58 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:58 +0000 2019,b'RT @CNNSitRoom: .@wolfblitzer: Would you vote for a temporary spending bill to reopen government if it included money for a wall?\n\nDem Rep.\xe2\x80\xa6',,,A
Thu Jan 24 23:59:57 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,
Thu Jan 24 23:59:57 +0000 2019,b'RT @CNNPolitics: Republicans who voted for Democratic proposal: \n\xe2\x80\xa2 Lamar Alexander\n\xe2\x80\xa2 Susan Collins\n\xe2\x80\xa2 Cory Gardner\n\xe2\x80\xa2 Johnny Isakson\n\xe2\x80\xa2 Lisa M\xe2\x80\xa6',,,I
Thu Jan 24 23:59:57 +0000 2019,"b'RT @IndivisibleNet: The president of the flight attendants union called for a general strike.\n\n""What is the Labor Movement waiting for? Tal\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:57 +0000 2019,"b""RT @EdKrassen: So far 6 Republican Senators have voted in favor of the Democrats' bill to reopen the government.\n\n1 - Romney\n2 - Murkowski\xe2\x80\xa6""",,,I
Thu Jan 24 23:59:57 +0000 2019,b'RT @vicenews: How do you feel about the government shutdown?\n\nGive us a call at 1-888-317-VICE and let us know.',,,A
Thu Jan 24 23:59:57 +0000 2019,"b'RT @Sarah_SKG_1983: A Trump voter, recently told WaPo: \xe2\x80\x9cI was doing fine with him up until this government shutdown.Translation: \xe2\x80\x9cI was tot\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:57 +0000 2019,"b'RT @SenKamalaHarris: I am voting YES on a clean bill to end this shutdown and put 800,000 federal employees back to work. Republicans unani\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:57 +0000 2019,b'The Government Shutdown Is Creating an Air-Traffic Nightmare - Vanity Fair https://t.co/gZLLdY7hxN',,,I
Thu Jan 24 23:59:57 +0000 2019,b'RT @CREWcrew: We don\xe2\x80\x99t know why Jared Kushner is qualified to negotiate an end to the government shutdown.\n\nWe do know that Jared has plent\xe2\x80\xa6',,,P
Thu Jan 24 23:59:57 +0000 2019,b'RT @CNNPolitics: Republicans who voted for Democratic proposal: \n\xe2\x80\xa2 Lamar Alexander\n\xe2\x80\xa2 Susan Collins\n\xe2\x80\xa2 Cory Gardner\n\xe2\x80\xa2 Johnny Isakson\n\xe2\x80\xa2 Lisa M\xe2\x80\xa6',,,P
Thu Jan 24 23:59:56 +0000 2019,"b'RT @BlueEyedTweetie: They don\xe2\x80\x99t want to end this or compromise!\nThey\xe2\x80\x99re petty, vindictive, spoiled children fueled by their hate for Trump.\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:56 +0000 2019,b'@SenatorCollins President Trump asked Pelosi that if he were to end the government shutdown next week would she agr\xe2\x80\xa6 https://t.co/uqRHOZ9jL1',,,I
Thu Jan 24 23:59:56 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,I
Thu Jan 24 23:59:56 +0000 2019,"b'RT @_SJPeace_: Saudia Shuler, the owner of Country Cookin in Philadelphia, bought and distributed groceries to government employees who can\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:56 +0000 2019,b'RT @TwitterMoments: The Senate did not approve proposals from President Trump or the Democrats to end the government shutdown. https://t.co\xe2\x80\xa6',,,I
Thu Jan 24 23:59:56 +0000 2019,b'RT @Genesis33K: There is only one way to prevent future government shutdowns or to ensure any future shutdowns last no longer than 1 day!\xe2\x80\xa6',,,I
Thu Jan 24 23:59:56 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,I
Thu Jan 24 23:59:56 +0000 2019,"b'RT @VP: Today @POTUS proposed a common sense plan to secure our border, reopen our government, and KEEP AMERICANS SAFE. Now it\xe2\x80\x99s time for C\xe2\x80\xa6'",,,P
Thu Jan 24 23:59:56 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:55 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:55 +0000 2019,"b""RT @ChrisMurphyCT: Republican demands to end the shutdown keep changing - by the hour - because they know they've completely, totally, and\xe2\x80\xa6""",,,I
Thu Jan 24 23:59:55 +0000 2019,"b'RT @RVAwonk: Human trafficking and violence against women are, of course, serious problems... which is why misrepresenting them &amp; offering\xe2\x80\xa6'",,,
Thu Jan 24 23:59:55 +0000 2019,"b'With the longest government shutdown in U.S. history continuing, government employees will miss their second payche\xe2\x80\xa6 https://t.co/gbfyAekT72'",,,
Thu Jan 24 23:59:55 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,A
Thu Jan 24 23:59:55 +0000 2019,"b""RT @axios: NASA's space center in Texas is asking its 200 non-furloughed employees, who are already working without pay, to help clean bath\xe2\x80\xa6""",,,
Thu Jan 24 23:59:55 +0000 2019,b'RT @CNNSitRoom: Independent @SenAngusKing on President Trump: \xe2\x80\x9cThis is a man who\xe2\x80\x99s never dealt with a board of directors as far as I know \xe2\x80\xa6\xe2\x80\xa6',,,
Thu Jan 24 23:59:55 +0000 2019,b'RT @TravisAllen02: BREAKING: Nancy Pelosi says the State of the Union is CANCELLED until Trump ends the government shutdown.\n\nRetweet and l\xe2\x80\xa6',,,A
Thu Jan 24 23:59:54 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,P
Thu Jan 24 23:59:54 +0000 2019,"b""RT @WakingLifeDream: Trump: Who's gonna pay for the wall?\n\nCrowd: Mexico!\n\nTrump: Who?\n\nCrowd: Mexico!\n\nTrump: 100%! 100%!\n\nMexico: \xe2\x80\x9cF*** y\xe2\x80\xa6""",,,I
Thu Jan 24 23:59:54 +0000 2019,"b'RT @psychdr100: "" I don\'t see why they don\'t take out loans.""  This after advise was to have ""personal attorneys"" handle their bills. Wilbu\xe2\x80\xa6'",,,
Thu Jan 24 23:59:54 +0000 2019,b'RT @JoyAnnReid: I highly recommend watching this all the way through. @SenatorBennet of Colorado helpfully reminds the junior Senator from\xe2\x80\xa6',,,A
Thu Jan 24 23:59:54 +0000 2019,b'RT @5Strat: Both Bills to re-open the Government failed. The Government remains shut down.\n\n#MAGAHatDayFeb1 #MAGA #WWG1WGA #SHUTDOWN',,,
Thu Jan 24 23:59:54 +0000 2019,"b'My Buell has literally fallen apart in the last month, but I can\xe2\x80\x99t buy the parts or tools to fix it until the Gover\xe2\x80\xa6 https://t.co/exPIRRw3r4'",,,
Thu Jan 24 23:59:54 +0000 2019,"b'RT @SpicyFiles: Dear Orange Highness,\n\nWe are going into day 35 of your goddamn shutdown.\nMe\nMe\nMe\nMy wall\nMy wall\n\n\xe2\x80\x9cMexico Pay, We Okay\xe2\x80\x9d -\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:54 +0000 2019,b'RT @timkaine: I just voted to end the shutdown and provide relief to millions of Americans. Deeply disappointed more of my Republican colle\xe2\x80\xa6',,,P
Thu Jan 24 23:59:53 +0000 2019,"b'On Sunday, January 27th from 10am through 4pm, we will be offering free pet food for federal employees currently af\xe2\x80\xa6 https://t.co/G6mFuxmCDE'",,,I
Thu Jan 24 23:59:53 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:53 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:53 +0000 2019,b'RT @JoyAnnReid: I highly recommend watching this all the way through. @SenatorBennet of Colorado helpfully reminds the junior Senator from\xe2\x80\xa6',,,A
Thu Jan 24 23:59:52 +0000 2019,"b'RT @GIFSkull: Today: \n- Dave Meltzer says Ronda Rousey, under contract with WWE until April 2021, is leaving or going on hiatus after #Wres\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:52 +0000 2019,"b'RT @CNNSitRoom: \xe2\x80\x9cIf someone doesn\xe2\x80\x99t understand by now that many, if not most, Americans live paycheck to paycheck, and 2, 3 paychecks down\xe2\x80\xa6'",,,
Thu Jan 24 23:59:52 +0000 2019,b'RT @USATODAY: Senate rejects two proposals to end the shutdown and reopen the government https://t.co/HOWtbnefIB',,,I
Thu Jan 24 23:59:51 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:51 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,I
Thu Jan 24 23:59:51 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:51 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,I
Thu Jan 24 23:59:50 +0000 2019,b'RT @FAIRImmigration: Senate blocks Trump-backed plan to end government shutdown and fund his border wall https://t.co/9kPJ5M5jr0 via @CNBC\xe2\x80\xa6',,,I
Thu Jan 24 23:59:50 +0000 2019,b'@FlopHunty Bitch I don\xe2\x80\x99t even think he\xe2\x80\x99s there considering that your government is shutdown',,,I
Thu Jan 24 23:59:49 +0000 2019,"b'RT @WakingLifeDream: Trump Then: ""I am proud to shutdown the government for border security.""\n\nTrump Now: ""The Democrats now own the shutdo\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:49 +0000 2019,b'RT @Brasilmagic: See how Republicans are all minimizing the consequences of the shutdown and giving poor solutions like \xe2\x80\x9cgrocery stores sho\xe2\x80\xa6',,,I
Thu Jan 24 23:59:49 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:49 +0000 2019,"b'""...and we\xe2\x80\x99re here with the government shutdown over his broken promise while the Chinese are landing spacecrafts o\xe2\x80\xa6 https://t.co/cwWGJG61aa'",,,
Thu Jan 24 23:59:49 +0000 2019,"b'RT @SenKamalaHarris: I am voting YES on a clean bill to end this shutdown and put 800,000 federal employees back to work. Republicans unani\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:49 +0000 2019,b'RT @timkaine: I just voted to end the shutdown and provide relief to millions of Americans. Deeply disappointed more of my Republican colle\xe2\x80\xa6',,,
Thu Jan 24 23:59:49 +0000 2019,"b""RT @JordanUhl: .@Senatorbennet just called out Ted Cruz on the Senate floor for acting like he's concerned about people's wellbeing during\xe2\x80\xa6""",,,
Thu Jan 24 23:59:49 +0000 2019,"b'RT @SenKamalaHarris: I am voting YES on a clean bill to end this shutdown and put 800,000 federal employees back to work. Republicans unani\xe2\x80\xa6'",,,P
Thu Jan 24 23:59:48 +0000 2019,"b'RT @NPR: Unless the longest government shutdown in U.S. history soon ends with a deal to reopen the government, many are about to experienc\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:48 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:48 +0000 2019,b'RT @SenatorCollins: This shutdown must come to an end. Today I voted twice to reopen government because it is my top priority. \n \nCompromis\xe2\x80\xa6',,,A
Thu Jan 24 23:59:48 +0000 2019,"b'RT @tedlieu: Dear @VP @mike_pence: Here is a straightforward, reasonable and clear strategy:\n\n1. Reopen government \n2. Negotiate a deal\n\nIf\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:48 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,A
Thu Jan 24 23:59:48 +0000 2019,"b'RT @CNNPolitics: President Trump seeks ""down payment on the wall"" as lawmakers search for a way out of the government shutdown https://t.co\xe2\x80\xa6'",,,
Thu Jan 24 23:59:48 +0000 2019,b'RT @andyblarsen: Jazz announce that they are offering a limited number of free tickets \xe2\x80\x94 donated by season ticket holders and Jazz employee\xe2\x80\xa6',,,
Thu Jan 24 23:59:48 +0000 2019,"b""@seanhannity Anyone notice how their daily lives haven't changed one bit since the shutdown. Mine certainly hasn't.\xe2\x80\xa6 https://t.co/MBMmt1PSVX""",,,A
Thu Jan 24 23:59:47 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:47 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:47 +0000 2019,"b""RT @MichaelBennet: \xe2\x80\x9cHow ludicrous it is that this government is shut down over a promise the president of the United States couldn't keep?\xe2\x80\xa6""",,,I
Thu Jan 24 23:59:47 +0000 2019,b'RT @JoyAnnReid: I highly recommend watching this all the way through. @SenatorBennet of Colorado helpfully reminds the junior Senator from\xe2\x80\xa6',,,P
Thu Jan 24 23:59:47 +0000 2019,"b'RT @WhiteHouse: The bottom line: We can end this shutdown today by doing things both sides claim they want\xe2\x80\x94DACA, border security, humanitar\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:47 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,I
Thu Jan 24 23:59:46 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,P
Thu Jan 24 23:59:46 +0000 2019,b'RT @JoyAnnReid: I highly recommend watching this all the way through. @SenatorBennet of Colorado helpfully reminds the junior Senator from\xe2\x80\xa6',,,P
Thu Jan 24 23:59:46 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:46 +0000 2019,"b'This is precisely the problem.  If @SpeakerPelosi @SenateDems @HouseDemocrats give in, Donald will #shutdown our go\xe2\x80\xa6 https://t.co/mnQm8pfyPf'",,,I
Thu Jan 24 23:59:46 +0000 2019,"b'RT @fordmb1: I have a $5,000 tax refund I will not be able to receive because the government is shutdown. I prefer @POTUS keep the governme\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:46 +0000 2019,"b'RT @Alina__IV: I applaud this Federal workers, who protested by staying silent for 33 min. inside a Senate building, each minute for the 33\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:46 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,
Thu Jan 24 23:59:46 +0000 2019,b'RT @GinnyGinny_1: AP-NORC Poll:     6 in 10 Americans blame Trump for the Partial Government Shutdown.\n\nB.S!  \n\nDo you blame @realDonaldTru\xe2\x80\xa6',,,
Thu Jan 24 23:59:45 +0000 2019,"b'RT @ZcohenCNN: While members of the Coast Guard continue to be deployed during the government shutdown, the service says it will not be abl\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:45 +0000 2019,"b'RT @8Revolt: 1,000 mainstream media jobs gone in a single day!\n\nThis is extremely fascinating.\n\nWas the entire #FakeNews media on the U.S.\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:45 +0000 2019,b'I liked a @YouTube video https://t.co/NZBAmSUlCa Truth About Pre-planned US Government Shutdown',,,
Thu Jan 24 23:59:45 +0000 2019,"b'RT @rial_rocks: @POTUS @GOP @SenSchumer @SpeakerPelosi \n\n@SenatorCollins, @SenCoryGardner, and @lisamurkowski are the first 3 RINOS breakin\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:44 +0000 2019,"b'RT @AmandiOnAir: Said it before, will say it again. \n\nHe doesn\xe2\x80\x99t care about the wall. \n\nThe wall was an excuse to accomplish his true objec\xe2\x80\xa6'",,,
Thu Jan 24 23:59:44 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:44 +0000 2019,"b'RT @BradReason: It\xe2\x80\x99s trump\xe2\x80\x99s shutdown.  It\xe2\x80\x99s a trump shutdown because if anyone else was in there right now, the government wouldn\xe2\x80\x99t be shu\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:44 +0000 2019,b'RT @Genesis33K: There is only one way to prevent future government shutdowns or to ensure any future shutdowns last no longer than 1 day!\xe2\x80\xa6',,,
Thu Jan 24 23:59:44 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,
Thu Jan 24 23:59:44 +0000 2019,b'RT @unseen1_unseen: I wonder if the idiots in the federal government understand that the longer the shutdown goes on and the less impact it\xe2\x80\xa6',,,I
Thu Jan 24 23:59:44 +0000 2019,"b'RT @MSNBC: President Trump comments on the government shutdown, as Sens. McConnell and Schumer meet to discuss an end to the month-long dea\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:44 +0000 2019,b'RT @intheMatrixxx: Could the mass-media layoffs have anything to do with the Government Shutdown? \n\nGovernment funded media? \xf0\x9f\xa4\x94\n\n@POTUS #QAr\xe2\x80\xa6',,,A
Thu Jan 24 23:59:44 +0000 2019,"b'RT @ellievan65: ICYMI \n\nColorado Sen. Michael Bennet  tore into Sen. Ted Cruz and it was AWESOME\xe2\x9d\x97\xef\xb8\x8f\n\nBennet, a typically subdued and moderat\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:44 +0000 2019,"b'RT @threadreaderapp: @MurrowReads Hello, you can read it here: Thread by @HC_Richardson: ""Our first government shutdown happened in 1879, w\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:44 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:43 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:43 +0000 2019,"b'RT @MSNBC: President Trump comments on the government shutdown, as Sens. McConnell and Schumer meet to discuss an end to the month-long dea\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:43 +0000 2019,b'RT @JoyAnnReid: I highly recommend watching this all the way through. @SenatorBennet of Colorado helpfully reminds the junior Senator from\xe2\x80\xa6',,,I
Thu Jan 24 23:59:43 +0000 2019,"b'RT @ABC: Sen. Chuck Schumer says ""most of our Republican colleagues want the government opened up,"" but are afraid of going against Pres. T\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:42 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,P
Thu Jan 24 23:59:42 +0000 2019,"b'RT @ClintonCenter: Glad to provide a central location @ClintonCenter for federal employees to pick up delicious, hot meals during the gover\xe2\x80\xa6'",,,P
Thu Jan 24 23:59:42 +0000 2019,b'RT @timkaine: I just voted to end the shutdown and provide relief to millions of Americans. Deeply disappointed more of my Republican colle\xe2\x80\xa6',,,I
Thu Jan 24 23:59:42 +0000 2019,"b'RT @thoughtfulwonk: ya\xe2\x80\x99ll this is weird: there are 800,000 furloughed workers and contractors, who are not getting paid for over a month, b\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:42 +0000 2019,"b""RT @MichaelBennet: My Republican colleagues are playing politics and not thinking about what's best for the country. We need to reopen the\xe2\x80\xa6""",,,I
Thu Jan 24 23:59:42 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,I
Thu Jan 24 23:59:42 +0000 2019,"b'RT @ZcohenCNN: While members of the Coast Guard continue to be deployed during the government shutdown, the service says it will not be abl\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:42 +0000 2019,"b'RT @tribelaw: When the Air Traffic Controllers say they can\xe2\x80\x99t predict the point at which the whole system will crash, it\xe2\x80\x99s not a great time\xe2\x80\xa6'",,,P
Thu Jan 24 23:59:42 +0000 2019,b'RT @TravisAllen02: BREAKING: Nancy Pelosi says the State of the Union is CANCELLED until Trump ends the government shutdown.\n\nRetweet and l\xe2\x80\xa6',,,I
Thu Jan 24 23:59:41 +0000 2019,b'RT @Independent: Trump\xe2\x80\x99s disapproval rating reaches record high as majority of Americans blame him for government shutdown https://t.co/UlR\xe2\x80\xa6',,,P
Thu Jan 24 23:59:41 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,
Thu Jan 24 23:59:41 +0000 2019,b'Interesting article about Uber via NYT https://t.co/stSbqZxFx4 by PATRICK McGEEHAN and THOMAS KAPLAN #RideSharing',,,
Thu Jan 24 23:59:41 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:41 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,A
Thu Jan 24 23:59:41 +0000 2019,b'RT @CNNSitRoom: Independent @SenAngusKing on President Trump: \xe2\x80\x9cThis is a man who\xe2\x80\x99s never dealt with a board of directors as far as I know \xe2\x80\xa6\xe2\x80\xa6',,,A
Thu Jan 24 23:59:41 +0000 2019,"b'RT @KamalaHarris: The Republican-controlled Senate passed a clean bill to fund the government back in December. Today, they rejected an alm\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:41 +0000 2019,b'#USA Government Shutdown #DMV \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/BhZLEXPyl3 https://t.co/BAxEMTPKOv',,,
Thu Jan 24 23:59:41 +0000 2019,b'RT @WLBT: Possible furloughs coming to MSDHS and MDCPS due to government shutdown https://t.co/0Ug5kJaLZ2 https://t.co/geF3h0TwX1',,,I
Thu Jan 24 23:59:40 +0000 2019,b'RT @CNNPolitics: Republicans who voted for Democratic proposal: \n\xe2\x80\xa2 Lamar Alexander\n\xe2\x80\xa2 Susan Collins\n\xe2\x80\xa2 Cory Gardner\n\xe2\x80\xa2 Johnny Isakson\n\xe2\x80\xa2 Lisa M\xe2\x80\xa6',,,A
Thu Jan 24 23:59:40 +0000 2019,b'RT @DebbieLesko: Today I voted to immediately pay federal government workers who have been impacted by the shutdown. 215 Democrats DID NOT\xe2\x80\xa6',,,A
Thu Jan 24 23:59:40 +0000 2019,b'@ACHBALLAZ @kaitlancollins When government employees take their jobs they know ahead of time should the government\xe2\x80\xa6 https://t.co/e9V4Bc2k4t',,,A
Thu Jan 24 23:59:39 +0000 2019,"b'RT @IndivisibleNet: The president of the flight attendants union called for a general strike.\n\n""What is the Labor Movement waiting for? Tal\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:39 +0000 2019,"b'RT @SenKamalaHarris: I am voting YES on a clean bill to end this shutdown and put 800,000 federal employees back to work. Republicans unani\xe2\x80\xa6'",,,P
Thu Jan 24 23:59:38 +0000 2019,"b""Trump cabinet member worth $700 million doesn't understand why unpaid government employees are having a hard time.\xe2\x80\xa6 https://t.co/nu9zBleOg7""",,,A
Thu Jan 24 23:59:38 +0000 2019,b'RT @jahsonwithanh: I\xe2\x80\x99m tired of seeing this shutdown compared to the one under Obama. Obama was tryna get Patient Protection and Affordable\xe2\x80\xa6',,,I
Thu Jan 24 23:59:38 +0000 2019,b'RT @funder: Watch Senator Michael Bennet slam Ted Cruz &amp; Trump HARD for the shutdown. Screaming on the Senate floor hard. Sen Bennet is all\xe2\x80\xa6',,,A
Thu Jan 24 23:59:37 +0000 2019,"b'RT @tedlieu: Dear @VP @mike_pence: Here is a straightforward, reasonable and clear strategy:\n\n1. Reopen government \n2. Negotiate a deal\n\nIf\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:37 +0000 2019,b'BREAKING: Government shutdown scheduled to end as soon as @tedcruz shaves. #govermentshutdown #shavethatbeard',,,
Thu Jan 24 23:59:37 +0000 2019,"b""'What a mess': Federal court cases go into deep freeze during shutdown. Whether the delay helps or hurts White Hous\xe2\x80\xa6 https://t.co/txTK5rP0QS""",,,
Thu Jan 24 23:59:37 +0000 2019,"b'RT @RadFemme74: If you haven\'t figured it out, the government shutdown is classic abuser behavior. The only message behind it is ""I don\'t c\xe2\x80\xa6'",,,I
Thu Jan 24 23:59:36 +0000 2019,"b'RT @NickFury2020: There will be no ""down payment"" on your racist wall that will never be built, anyway. Stop with the distractions. #OpenTh\xe2\x80\xa6'",,,A
Thu Jan 24 23:59:36 +0000 2019,b'RT @RyanAFournier: Remember these names:\n- Senator Lamar Alexander\n- Senator Susan Collins\n- Senator Corey Gardner\n- Senator Johnny Isakson\xe2\x80\xa6',,,A
Thu Jan 24 23:59:36 +0000 2019,b'RT @Brasilmagic: See how Republicans are all minimizing the consequences of the shutdown and giving poor solutions like \xe2\x80\x9cgrocery stores sho\xe2\x80\xa6',,,A
